134.2595, 284.2211
136.1880, 294.5485
138.1165, 304.3281
140.0449, 312.2197
141.9734, 316.9238
143.9019, 318.6268
145.8303, 321.3646
147.7588, 325.1917
149.6873, 329.9661
151.6157, 336.0816
153.5442, 346.0626
155.4727, 352.8954
157.4011, 353.7893
159.3296, 343.9189
161.2581, 338.8442
163.1865, 342.3470
165.1150, 350.3336
167.0435, 355.5829
168.9719, 355.7729
170.9004, 354.4906
172.8289, 352.9464
174.7573, 350.1574
176.6858, 348.7292
178.6143, 349.8660
180.5427, 352.8815
182.4712, 355.5243
184.3997, 357.5385
186.3281, 359.1823
188.2566, 360.6633
190.1851, 362.1876
192.1135, 363.4445
194.0420, 362.6620
195.9705, 357.9520
197.8989, 361.5861
199.8274, 374.8904
201.7559, 395.7221
203.6843, 419.4876
205.6128, 442.1844
207.5413, 473.9576
209.4697, 512.5724
211.3982, 542.1683
213.3267, 618.1472
215.2551, 757.3917
217.1836, 943.6027
219.1121, 1145.961
221.0405, 1449.524
222.9690, 1693.099
224.8975, 1797.014
226.8259, 1716.686
228.7544, 1591.926
230.6829, 1378.369
232.6113, 1117.996
234.5398, 946.0895
236.4683, 911.4210
238.3967, 939.2815
240.3252, 1012.005
242.2537, 1160.946
244.1821, 1261.743
246.1106, 1274.766
248.0391, 1205.918
249.9675, 1105.692
251.8960, 935.1245
253.8245, 759.4193
255.7529, 632.5630
257.6814, 561.1241
259.6099, 512.4413
261.5384, 477.6786
263.4668, 457.7728
265.3953, 444.6790
267.3238, 439.3778
269.2522, 440.0200
271.1807, 443.7198
273.1092, 448.7446
275.0376, 460.5129
276.9661, 479.5461
278.8946, 506.6568
280.8230, 540.9948
282.7515, 582.6096
284.6800, 631.8876
286.6084, 689.2081
288.5369, 767.0193
290.4654, 836.1709
292.3938, 896.0743
294.3223, 946.5275
296.2508, 964.0927
298.1792, 931.0284
300.1077, 868.6339
302.0362, 799.8462
303.9646, 707.6108
305.8931, 626.2758
307.8216, 565.2859
309.7500, 524.9639
311.6785, 491.5851
313.6070, 465.5493
315.5354, 445.6145
317.4639, 431.0840
319.3924, 426.6938
321.3208, 423.1879
323.2493, 418.7612
325.1778, 413.5883
327.1062, 409.6328
329.0347, 408.4996
330.9632, 408.3580
332.8916, 407.6383
334.8201, 404.7346
336.7486, 403.1489
338.6770, 404.7211
340.6055, 408.8297
342.5340, 411.5941
344.4624, 409.9320
346.3909, 407.7903
348.3194, 408.7433
350.2478, 415.7192
352.1763, 421.4703
354.1048, 422.7452
356.0332, 420.7845
357.9617, 421.5663
359.8902, 428.4085
361.8186, 436.7018
363.7471, 443.0289
365.6756, 445.5777
367.6040, 450.2357
369.5325, 459.7608
371.4610, 472.8434
373.3894, 485.4504
375.3179, 494.8665
377.2464, 505.4626
379.1748, 519.4548
381.1033, 536.1753
383.0318, 557.3311
384.9602, 579.7681
386.8887, 606.1436
388.8172, 647.9216
390.7456, 700.8710
392.6741, 772.3571
394.6026, 864.9675
396.5310, 975.6573
398.4595, 1118.214
400.3880, 1321.152
402.3164, 1552.884
404.2449, 1771.927
406.1734, 2036.478
408.1018, 2230.663
410.0303, 2317.928
411.9588, 2302.602
413.8872, 2209.374
415.8157, 1974.907
417.7442, 1691.267
419.6726, 1434.833
421.6011, 1192.563
423.5296, 992.1352
425.4580, 850.1467
427.3865, 758.2514
429.3150, 685.2894
431.2434, 638.3912
433.1719, 603.5865
435.1004, 574.1191
437.0288, 552.4155
438.9573, 533.3435
440.8858, 517.8961
442.8142, 505.2308
444.7427, 493.3615
446.6712, 480.8551
448.5996, 471.1896
450.5281, 466.3021
452.4566, 468.2511
454.3850, 468.6860
456.3135, 466.0491
458.2420, 462.7471
460.1705, 460.9813
462.0989, 461.2998
464.0274, 462.2427
465.9559, 462.3210
467.8843, 461.8441
469.8128, 465.1193
471.7413, 473.7945
473.6697, 484.6477
475.5982, 496.0351
477.5267, 507.9413
479.4551, 520.2764
481.3836, 530.1124
483.3121, 540.6176
485.2405, 558.6097
487.1690, 581.1310
489.0975, 613.5076
491.0259, 663.5256
492.9544, 729.8868
494.8829, 788.2134
496.8113, 841.3517
498.7398, 883.2124
500.6683, 907.1115
502.5967, 912.3687
504.5252, 904.1559
506.4537, 876.1983
508.3821, 834.8259
510.3106, 792.4771
512.2391, 743.8989
514.1675, 699.6526
516.0960, 664.0910
518.0245, 638.4661
519.9529, 613.9604
521.8814, 587.5525
523.8099, 564.5613
525.7383, 548.9518
527.6668, 544.3975
529.5953, 541.5225
531.5237, 539.3435
533.4522, 537.7405
535.3807, 536.2172
537.3091, 533.8280
539.2376, 532.3372
541.1661, 532.0400
543.0945, 532.6689
545.0230, 535.5065
546.9515, 541.4273
548.8799, 548.8389
550.8084, 557.3475
552.7369, 568.7374
554.6653, 576.3488
556.5938, 574.9111
558.5223, 568.5116
560.4507, 566.4054
562.3792, 570.0948
564.3077, 576.8953
566.2361, 587.1612
568.1646, 600.9942
570.0931, 614.7108
572.0215, 630.2331
573.9500, 643.6685
575.8785, 652.1926
577.8069, 652.8456
579.7354, 654.9933
581.6639, 655.8659
583.5923, 659.6556
585.5208, 674.6074
587.4493, 705.3818
589.3777, 737.5457
591.3062, 761.5731
593.2347, 779.0035
595.1631, 811.9982
597.0916, 870.2212
599.0201, 935.7029
600.9485, 1001.793
602.8770, 1068.612
604.8055, 1134.710
606.7339, 1215.285
608.6624, 1286.347
610.5909, 1327.157
612.5193, 1333.635
614.4478, 1312.489
616.3763, 1251.407
618.3047, 1162.952
620.2332, 1083.795
622.1617, 1012.459
624.0901, 951.6913
626.0186, 901.9269
627.9471, 862.5274
629.8755, 835.8013
631.8040, 828.6780
633.7325, 828.5707
635.6609, 828.8450
637.5894, 828.6185
639.5179, 834.5119
641.4464, 848.8317
643.3748, 869.2191
645.3033, 893.7061
647.2318, 925.9565
649.1602, 954.4174
651.0887, 976.4952
653.0172, 993.1542
654.9456, 1008.230
656.8741, 1027.291
658.8026, 1037.739
660.7310, 1032.913
662.6595, 1015.588
664.5880, 996.1268
666.5164, 972.9857
668.4449, 949.9855
670.3734, 928.5778
672.3018, 908.7371
674.2303, 889.4871
676.1588, 871.8177
678.0872, 853.5490
680.0157, 831.5829
681.9442, 802.6570
683.8726, 781.5159
685.8011, 776.8174
687.7296, 778.8879
689.6580, 772.1207
691.5865, 749.0063
693.5150, 730.3773
695.4434, 724.8806
697.3719, 726.5774
699.3004, 723.0181
701.2288, 707.9203
703.1573, 695.1763
705.0858, 690.6569
707.0142, 694.2802
708.9427, 694.6451
710.8712, 690.2817
712.7996, 684.5768
714.7281, 678.8952
716.6566, 673.2726
718.5850, 667.5953
720.5135, 660.3047
722.4420, 654.0134
724.3704, 650.2615
726.2989, 649.7958
728.2274, 650.4363
730.1558, 654.0051
732.0843, 657.4873
734.0128, 656.6964
735.9412, 649.6074
737.8697, 646.6257
739.7982, 654.6991
741.7266, 667.3045
743.6551, 674.8627
745.5836, 670.5019
747.5120, 669.2961
749.4405, 675.9454
751.3690, 686.8474
753.2974, 692.6869
755.2259, 689.9861
757.1544, 688.5658
759.0828, 694.4766
761.0113, 706.0229
762.9398, 710.4537
764.8682, 699.3737
766.7967, 689.5200
768.7252, 685.9309
770.6536, 688.7267
772.5821, 693.9525
774.5106, 703.4207
776.4390, 713.3078
778.3675, 721.6981
780.2960, 728.5508
782.2244, 735.2850
784.1529, 740.7193
786.0814, 747.0732
788.0098, 755.3563
789.9383, 765.6232
791.8668, 778.4748
793.7952, 793.7324
795.7237, 812.1902
797.6522, 835.2783
799.5806, 864.3463
801.5091, 890.6119
803.4376, 910.1021
805.3660, 927.8350
807.2945, 948.3793
809.2230, 975.1801
811.1514, 997.0067
813.0799, 1013.166
815.0084, 1023.463
816.9368, 1027.192
818.8653, 1022.575
820.7938, 1019.303
822.7222, 1025.301
824.6507, 1031.895
826.5792, 1028.696
828.5077, 1001.998
830.4362, 982.6416
832.3646, 976.4451
834.2931, 976.4137
836.2216, 971.7672
838.1500, 961.1528
840.0785, 949.9976
842.0070, 938.9662
843.9354, 928.5672
845.8639, 919.7315
847.7924, 912.0817
849.7208, 907.0296
851.6493, 907.5873
853.5778, 910.4933
855.5062, 908.4785
857.4347, 899.3701
859.3632, 890.5758
861.2916, 882.4835
863.2201, 876.3319
865.1486, 875.1168
867.0770, 883.0283
869.0055, 888.3922
870.9340, 886.9078
872.8624, 881.4887
874.7909, 879.1243
876.7194, 879.8582
878.6478, 883.4758
880.5763, 893.8263
882.5048, 906.2836
884.4332, 912.4844
886.3617, 909.4367
888.2902, 906.2924
890.2186, 904.2596
892.1471, 903.9868
894.0756, 907.1414
896.0040, 920.3709
897.9325, 928.8589
899.8610, 927.3495
901.7894, 920.6450
903.7179, 918.6266
905.6464, 923.4631
907.5748, 926.8624
909.5033, 921.8862
911.4318, 914.9209
913.3602, 916.9898
915.2887, 936.3654
917.2172, 950.2949
919.1456, 951.0702
921.0741, 945.9227
923.0026, 947.7165
924.9310, 961.0631
926.8595, 970.3163
928.7880, 967.1419
930.7164, 961.0272
932.6449, 964.0167
934.5734, 980.1627
936.5018, 991.0226
938.4303, 986.1668
940.3588, 977.4305
942.2872, 976.9984
944.2157, 990.1864
946.1442, 1003.849
948.0726, 1024.263
950.0011, 1041.624
951.9296, 1043.154
953.8580, 1027.517
955.7865, 1016.623
957.7150, 1018.766
959.6434, 1023.815
961.5719, 1024.281
963.5004, 1018.931
965.4288, 1014.704
967.3573, 1011.523
969.2858, 1010.067
971.2142, 1011.526
973.1427, 1016.630
975.0712, 1019.888
976.9996, 1018.791
978.9281, 1018.104
980.8566, 1020.167
982.7850, 1024.642
984.7135, 1030.657
986.6420, 1040.942
988.5704, 1049.154
990.4989, 1050.874
992.4274, 1047.215
994.3558, 1049.330
996.2843, 1060.824
998.2128, 1073.907
1000.141, 1086.764
1002.070, 1099.748
1003.998, 1113.696
1005.927, 1127.876
1007.855, 1143.725
1009.784, 1164.162
1011.712, 1185.404
1013.641, 1200.419
1015.569, 1203.090
1017.497, 1213.968
1019.426, 1239.057
1021.354, 1272.176
1023.283, 1307.255
1025.211, 1348.026
1027.140, 1383.392
1029.068, 1409.422
1030.997, 1432.644
1032.925, 1458.316
1034.854, 1486.215
1036.782, 1512.169
1038.711, 1534.976
1040.639, 1555.856
1042.568, 1577.017
1044.496, 1598.687
1046.424, 1613.396
1048.353, 1619.135
1050.281, 1620.603
1052.210, 1614.844
1054.138, 1605.054
1056.067, 1606.220
1057.995, 1627.363
1059.924, 1643.449
1061.852, 1640.324
1063.781, 1630.067
1065.709, 1632.808
1067.638, 1654.311
1069.566, 1667.811
1071.495, 1658.157
1073.423, 1642.401
1075.351, 1635.267
1077.280, 1639.980
1079.208, 1645.356
1081.137, 1653.121
1083.065, 1659.891
1084.994, 1662.693
1086.922, 1661.457
1088.851, 1662.980
1090.779, 1669.280
1092.708, 1676.143
1094.636, 1683.307
1096.565, 1689.980
1098.493, 1692.962
1100.422, 1689.441
1102.350, 1688.271
1104.278, 1694.168
1106.207, 1702.574
1108.135, 1707.132
1110.064, 1708.492
1111.992, 1703.343
1113.921, 1683.632
1115.849, 1663.030
1117.778, 1656.459
1119.706, 1665.312
1121.635, 1660.426
1123.563, 1625.105
1125.492, 1593.300
1127.420, 1588.991
1129.349, 1602.425
1131.277, 1602.457
1133.205, 1580.234
1135.134, 1558.162
1137.062, 1540.659
1138.991, 1527.881
1140.919, 1520.300
1142.848, 1518.813
1144.776, 1521.461
1146.705, 1530.962
1148.633, 1542.345
1150.562, 1551.973
1152.490, 1559.719
1154.419, 1566.872
1156.347, 1571.146
1158.276, 1577.568
1160.204, 1589.632
1162.132, 1605.567
1164.061, 1621.356
1165.989, 1636.352
1167.918, 1652.351
1169.846, 1666.948
1171.775, 1684.397
1173.703, 1709.814
1175.632, 1745.203
1177.560, 1783.912
1179.489, 1835.297
1181.417, 1880.395
1183.346, 1904.890
1185.274, 1909.599
1187.203, 1918.284
1189.131, 1931.734
1191.059, 1948.033
1192.988, 1966.951
1194.916, 1989.025
1196.845, 2016.531
1198.773, 2052.311
1200.702, 2081.064
1202.630, 2090.815
1204.559, 2099.162
1206.487, 2119.159
1208.416, 2151.541
1210.344, 2177.134
1212.273, 2186.853
1214.201, 2198.603
1216.130, 2216.270
1218.058, 2239.764
1219.986, 2269.098
1221.915, 2306.713
1223.843, 2346.753
1225.772, 2392.651
1227.700, 2438.602
1229.629, 2476.801
1231.557, 2508.390
1233.486, 2547.908
1235.414, 2596.852
1237.343, 2653.343
1239.271, 2716.914
1241.200, 2787.235
1243.128, 2865.598
1245.057, 2954.559
1246.985, 3042.657
1248.913, 3121.309
1250.842, 3202.860
1252.770, 3297.537
1254.699, 3406.851
1256.627, 3512.868
1258.556, 3614.987
1260.484, 3715.513
1262.413, 3812.102
1264.341, 3909.725
1266.270, 4017.813
1268.198, 4137.705
1270.127, 4263.354
1272.055, 4393.666
1273.984, 4528.283
1275.912, 4663.454
1277.840, 4800.883
1279.769, 4952.049
1281.697, 5125.396
1283.626, 5296.836
1285.554, 5446.447
1287.483, 5596.463
1289.411, 5773.903
1291.340, 5980.963
1293.268, 6202.559
1295.197, 6428.071
1297.125, 6676.619
1299.054, 6967.673
1300.982, 7291.226
1302.911, 7606.688
1304.839, 7926.745
1306.767, 8224.093
1308.696, 8499.169
1310.624, 8750.520
1312.553, 8983.604
1314.481, 9197.378
1316.410, 9349.627
1318.338, 9436.978
1320.267, 9461.114
1322.195, 9422.646
1324.124, 9315.587
1326.052, 9129.974
1327.981, 8860.444
1329.909, 8571.423
1331.838, 8271.066
1333.766, 7959.112
1335.694, 7631.911
1337.623, 7293.174
1339.551, 6951.746
1341.480, 6592.504
1343.408, 6263.266
1345.337, 5983.831
1347.265, 5723.661
1349.194, 5460.252
1351.122, 5192.354
1353.051, 4945.523
1354.979, 4735.243
1356.908, 4527.781
1358.836, 4308.722
1360.765, 4095.749
1362.693, 3911.650
1364.621, 3761.218
1366.550, 3618.908
1368.478, 3480.956
1370.407, 3354.029
1372.335, 3243.385
1374.264, 3144.329
1376.192, 3049.033
1378.121, 2956.832
1380.049, 2866.571
1381.978, 2775.741
1383.906, 2688.324
1385.835, 2605.465
1387.763, 2528.012
1389.692, 2459.362
1391.620, 2402.007
1393.548, 2347.573
1395.477, 2296.365
1397.405, 2246.635
1399.334, 2195.479
1401.262, 2143.732
1403.191, 2101.888
1405.119, 2078.206
1407.048, 2049.677
1408.976, 2005.593
1410.905, 1960.363
1412.833, 1926.737
1414.762, 1905.232
1416.690, 1884.306
1418.619, 1863.845
1420.547, 1844.270
1422.475, 1824.750
1424.404, 1806.857
1426.332, 1793.348
1428.261, 1784.857
1430.189, 1771.853
1432.118, 1747.239
1434.046, 1727.078
1435.975, 1719.768
1437.903, 1717.084
1439.832, 1708.883
1441.760, 1695.498
1443.689, 1681.224
1445.617, 1666.265
1447.546, 1651.993
1449.474, 1638.095
1451.402, 1626.177
1453.331, 1618.742
1455.259, 1615.839
1457.188, 1611.633
1459.116, 1603.409
1461.045, 1596.325
1462.973, 1594.509
1464.902, 1593.638
1466.830, 1586.576
1468.759, 1572.246
1470.687, 1562.279
1472.616, 1561.031
1474.544, 1560.286
1476.473, 1558.302
1478.401, 1555.061
1480.329, 1550.018
1482.258, 1542.536
1484.186, 1536.870
1486.115, 1536.080
1488.043, 1533.458
1489.972, 1524.890
1491.900, 1514.247
1493.829, 1506.698
1495.757, 1502.110
1497.686, 1500.667
1499.614, 1507.586
1501.543, 1510.913
1503.471, 1503.714
1505.400, 1493.691
1507.328, 1492.016
1509.256, 1500.869
1511.185, 1502.766
1513.113, 1489.396
1515.042, 1479.857
1516.970, 1482.786
1518.899, 1488.424
1520.827, 1483.910
1522.756, 1469.146
1524.684, 1463.542
1526.613, 1474.033
1528.541, 1481.774
1530.470, 1480.779
1532.398, 1476.511
1534.327, 1474.362
1536.255, 1473.630
1538.183, 1468.411
1540.112, 1454.949
1542.040, 1447.098
1543.969, 1451.579
1545.897, 1459.806
1547.826, 1466.121
1549.754, 1471.426
1551.683, 1480.317
1553.611, 1495.993
1555.540, 1500.229
1557.468, 1479.727
1559.397, 1458.141
1561.325, 1451.125
1563.254, 1451.854
1565.182, 1448.380
1567.111, 1440.178
1569.039, 1429.698
1570.968, 1413.550
1572.896, 1401.349
1574.824, 1398.791
1576.753, 1402.235
1578.681, 1409.098
1580.610, 1419.446
1582.538, 1425.162
1584.467, 1424.299
1586.395, 1421.007
1588.324, 1414.398
1590.252, 1407.409
1592.181, 1403.048
1594.109, 1400.716
1596.038, 1396.019
1597.966, 1388.154
1599.895, 1379.966
1601.823, 1369.842
1603.751, 1362.379
1605.680, 1362.378
1607.608, 1366.807
1609.537, 1366.699
1611.465, 1361.077
1613.394, 1355.053
1615.322, 1345.231
1617.251, 1340.168
1619.179, 1346.540
1621.108, 1356.384
1623.036, 1360.326
1624.965, 1358.171
1626.893, 1352.050
1628.822, 1339.332
1630.750, 1328.527
1632.678, 1322.885
1634.607, 1318.843
1636.535, 1312.766
1638.464, 1306.228
1640.392, 1306.532
1642.321, 1317.482
1644.249, 1323.038
1646.178, 1314.254
1648.106, 1307.762
1650.035, 1311.547
1651.963, 1319.435
1653.892, 1323.702
1655.820, 1324.391
1657.749, 1321.546
1659.677, 1313.251
1661.605, 1305.536
1663.534, 1300.942
1665.462, 1296.338
1667.391, 1285.232
1669.319, 1272.370
1671.248, 1276.886
1673.176, 1307.420
1675.105, 1325.697
1677.033, 1320.632
1678.962, 1312.311
1680.890, 1303.084
1682.819, 1295.774
1684.747, 1294.351
1686.676, 1298.816
1688.604, 1303.229
1690.532, 1309.242
1692.461, 1311.771
1694.389, 1306.735
1696.318, 1301.833
1698.246, 1301.662
1700.175, 1303.553
1702.103, 1301.445
1704.032, 1294.063
1705.960, 1293.911
1707.889, 1307.859
1709.817, 1317.641
1711.746, 1314.471
1713.674, 1310.643
1715.603, 1319.052
1717.531, 1333.060
1719.459, 1328.387
1721.388, 1299.845
1723.316, 1281.181
1725.245, 1281.005
1727.173, 1282.543
1729.102, 1280.674
1731.030, 1278.194
1732.959, 1276.439
1734.887, 1275.990
1736.816, 1281.686
1738.744, 1296.996
1740.673, 1301.233
1742.601, 1281.727
1744.530, 1265.117
1746.458, 1263.416
1748.386, 1268.947
1750.315, 1277.100
1752.243, 1286.448
1754.172, 1287.552
1756.100, 1277.384
1758.029, 1272.321
1759.957, 1281.176
1761.886, 1287.315
1763.814, 1279.131
1765.743, 1266.950
1767.671, 1262.334
1769.600, 1263.938
1771.528, 1262.940
1773.457, 1256.792
1775.385, 1258.375
1777.313, 1278.015
1779.242, 1294.044
1781.170, 1291.173
1783.099, 1281.538
1785.027, 1277.841
1786.956, 1279.485
1788.884, 1285.442
1790.813, 1298.179
1792.741, 1304.017
1794.670, 1294.127
1796.598, 1286.034
1798.527, 1290.990
1800.455, 1299.215
1802.384, 1300.512
1804.312, 1295.499
1806.240, 1286.635
1808.169, 1269.830
1810.097, 1264.384
1812.026, 1285.966
1813.954, 1301.742
1815.883, 1294.872
1817.811, 1281.875
1819.740, 1276.197
1821.668, 1277.613
1823.597, 1286.944
1825.525, 1310.835
1827.454, 1323.488
1829.382, 1316.069
1831.311, 1309.648
1833.239, 1310.778
1835.167, 1313.321
1837.096, 1312.736
1839.024, 1310.168
1840.953, 1308.283
1842.881, 1307.101
1844.810, 1306.301
1846.738, 1307.592
1848.667, 1305.877
1850.595, 1296.059
1852.524, 1288.077
1854.452, 1290.511
1856.381, 1296.240
1858.309, 1292.159
1860.238, 1279.502
1862.166, 1277.220
1864.094, 1288.373
1866.023, 1300.532
1867.951, 1313.858
1869.880, 1323.504
1871.808, 1325.310
1873.737, 1323.749
1875.665, 1322.319
1877.594, 1320.694
1879.522, 1316.788
1881.451, 1310.229
1883.379, 1311.231
1885.308, 1325.558
1887.236, 1336.712
1889.165, 1340.066
1891.093, 1338.140
1893.021, 1327.066
1894.950, 1314.493
1896.878, 1315.279
1898.807, 1328.180
1900.735, 1329.120
1902.664, 1309.209
1904.592, 1301.517
1906.521, 1319.341
1908.449, 1335.782
1910.378, 1338.117
1912.306, 1339.861
1914.235, 1358.674
1916.163, 1384.110
1918.092, 1385.522
1920.020, 1356.287
1921.948, 1344.293
1923.877, 1358.726
1925.805, 1371.118
1927.734, 1375.205
1929.662, 1379.184
1931.591, 1387.383
1933.519, 1396.046
1935.448, 1402.310
1937.376, 1406.113
1939.305, 1404.868
1941.233, 1398.227
1943.162, 1401.025
1945.090, 1419.983
1947.019, 1431.814
1948.947, 1422.245
1950.875, 1414.480
1952.804, 1424.999
1954.732, 1440.737
1956.661, 1447.542
1958.589, 1447.306
1960.518, 1446.730
1962.446, 1445.389
1964.375, 1446.368
1966.303, 1451.834
1968.232, 1456.054
1970.160, 1456.362
1972.089, 1457.282
1974.017, 1462.041
1975.946, 1467.846
1977.874, 1470.888
1979.802, 1472.454
1981.731, 1478.474
1983.659, 1490.672
1985.588, 1496.000
1987.516, 1490.970
1989.445, 1486.433
1991.373, 1486.274
1993.302, 1484.191
1995.230, 1475.439
1997.159, 1465.113
1999.087, 1456.898
2001.016, 1450.803
2002.944, 1448.285
2004.873, 1448.964
2006.801, 1443.446
2008.729, 1427.696
2010.658, 1417.685
2012.586, 1421.865
2014.515, 1424.444
2016.443, 1416.861
2018.372, 1409.298
2020.300, 1410.225
2022.229, 1415.651
2024.157, 1418.237
2026.086, 1418.217
2028.014, 1422.603
2029.943, 1435.542
2031.871, 1437.472
2033.800, 1418.714
2035.728, 1407.237
2037.656, 1418.224
2039.585, 1426.992
2041.513, 1414.679
2043.442, 1399.680
2045.370, 1402.430
2047.299, 1415.244
2049.227, 1418.985
2051.156, 1413.897
2053.084, 1413.355
2055.013, 1419.600
2056.941, 1425.623
2058.870, 1431.033
2060.798, 1435.088
2062.727, 1435.151
2064.655, 1436.337
2066.583, 1442.864
2068.512, 1451.633
2070.440, 1458.766
2072.369, 1464.656
2074.297, 1472.020
2076.226, 1481.842
2078.154, 1483.825
2080.083, 1476.390
2082.011, 1464.270
2083.940, 1438.372
2085.868, 1427.473
2087.797, 1456.802
2089.725, 1488.724
2091.654, 1494.651
2093.582, 1490.105
2095.510, 1496.683
2097.439, 1510.810
2099.367, 1518.863
2101.296, 1521.107
2103.224, 1516.646
2105.153, 1495.341
2107.081, 1485.363
2109.010, 1496.505
2110.938, 1506.162
2112.867, 1503.960
2114.795, 1504.449
2116.724, 1519.554
2118.652, 1538.558
2120.581, 1550.243
2122.509, 1556.190
2124.438, 1559.789
2126.366, 1561.099
2128.294, 1560.633
2130.223, 1557.223
2132.151, 1556.768
2134.080, 1555.099
2136.008, 1564.513
2137.937, 1603.032
2139.865, 1632.985
2141.794, 1632.310
2143.722, 1621.862
2145.651, 1618.640
2147.579, 1618.727
2149.508, 1612.276
2151.436, 1602.059
2153.365, 1606.324
2155.293, 1625.419
2157.221, 1640.001
2159.150, 1648.121
2161.078, 1651.460
2163.007, 1646.317
2164.935, 1644.103
2166.864, 1650.780
2168.792, 1658.724
2170.721, 1665.521
2172.649, 1669.886
2174.578, 1671.278
2176.506, 1668.903
2178.435, 1657.934
2180.363, 1640.088
2182.292, 1635.031
2184.220, 1643.737
2186.148, 1651.462
2188.077, 1657.329
2190.005, 1661.965
2191.934, 1664.629
2193.862, 1668.306
2195.791, 1680.140
2197.719, 1685.320
2199.648, 1665.427
2201.576, 1645.756
2203.505, 1654.797
2205.433, 1676.120
2207.362, 1681.784
2209.290, 1674.649
2211.219, 1668.419
2213.147, 1663.184
2215.075, 1662.819
2217.004, 1668.610
2218.932, 1673.159
2220.861, 1676.534
2222.789, 1675.182
2224.718, 1663.568
2226.646, 1653.977
2228.575, 1650.001
2230.503, 1651.263
2232.432, 1660.286
2234.360, 1671.908
2236.289, 1682.181
2238.217, 1689.478
2240.146, 1688.338
2242.074, 1680.121
2244.002, 1676.600
2245.931, 1677.888
2247.859, 1679.749
2249.788, 1682.402
2251.716, 1683.312
2253.645, 1681.342
2255.573, 1679.684
2257.502, 1680.482
2259.430, 1679.954
2261.359, 1673.083
2263.287, 1668.757
2265.216, 1675.335
2267.144, 1684.948
2269.073, 1691.038
2271.001, 1693.732
2272.929, 1690.014
2274.858, 1683.261
2276.786, 1687.431
2278.715, 1701.706
2280.643, 1708.275
2282.572, 1704.264
2284.500, 1700.124
2286.429, 1694.390
